d2d3
g7g5
c2c3
h7h5
e2e3
h5h4
h2h3
c7c5
c3c4
d8b6
a2a3
d7d5
b2b3
b6h6
a3a4
h6c6
f2f3
c8h3
g2g3
h3g2
f1g2
g8f6
f3f4
e7e5
f4e5
b7b6
d3d4
f6h5
g3g4
h8g8
c4d5
c6h6
g4h5
h6f6
e5f6
a7a5
d5d6
a8a7
d4c5
a7b7
b1c3
b7a7
c5b6
f8g7
b6a7
b8c6
g2c6
e8f8
a7a8q
