f2f3
e7e5
b1a3
b8c6
b2b4
f8b4
e2e4
g8f6
f1e2
e8g8
e2f1
d7d5
e4d5
f6d5
h2h3
d5e3
g2g4
e3d1
e1d1
d8d4
c1b2
d4d2
