b1a3
g8f6
h2h3
b8c6
g1f3
e7e6
b2b4
f8b4
h1g1
e8g8
e2e3
e6e5
c1b2
e5e4
a3b1
e4f3
b1c3
f3g2
c3b5
g2f1r
e1f1
d7d5
a1b1
a7a6
b2f6
c8h3
f1e2
d8f6
g1g7
f6g7
b5d6
g7g4
f2f3
g4g2
e2d3
b4d6
b1b7
a8b8
d1b1
g2f1
b1f1
h3f1
d3c3
b8b7
a2a3
f8e8
a3a4
b7b1
d2d3
d6b4
