b1a3
g8f6
h2h4
e7e6
f2f4
f8e7
a3c4
d7d5
b2b4
d5c4
c1a3
f6e4
d1c1
e7h4
h1h4
d8h4
g2g3
h4g3
e1d1
e4f2
d1e1
f2d3
e1d1
g3e1
