b2b3
e7e5
g1h3
d7d6
a2a4
b8c6
g2g4
c8g4
b1c3
d6d5
a4a5
f8b4
d2d3
b4c3
c1d2
c3a1
d2b4
c6b4
h3g5
a1c3
d1d2
d8g5
f1h3
b4c2
e1f1
g4h3
