a2a3
b8c6
a3a4
g8f6
g2g3
d7d5
a4a5
e7e5
d2d4
e5d4
a5a6
b7a6
a1a2
f8b4
b1d2
b4d2
c1d2
c8f5
c2c4
d5c4
a2a5
c6a5
d2e3
a5c6
e3d2
c6e5
g3g4
f6g4
d1a4
e8f8
a4d1
f8g8
b2b3
c4b3
f2f4
d8h4
