g2g3
e7e6
b2b3
c7c6
b3b4
f8b4
g1f3
b4d2
f3d2
e8e7
c2c3
d8e8
d2f3
b7b5
h1g1
g8f6
d1d6
e7d6
f3d2
d6d5
f1g2
d5e5
g2f3
f6g8
f3d5
e6d5
c1a3
e8f8
g3g4
f8a3
d2f1
a3a2
g4g5
a2b1
a1b1
a7a5
f1e3
g8f6
e3d1
c8b7
g1f1
b5b4
f2f3
b4c3
g5g6
h7g6
h2h4
h8h4
b1b5
c6b5
d1f2
h4f4
f2e4
d5e4
f1g1
e4f3
g1h1
f3e2
h1f1
e2f1q
