g2g4
b8c6
c2c4
g8h6
d2d4
h6g4
d1d3
d7d6
d3c3
e7e5
c1e3
g4e3
b2b3
e5d4
c4c5
d4c3
f1g2
e3g2
e1f1
d8f6
h2h4
c3c2
b1d2
g2e3
f1e1
f6a1
d2b1
c2c1q
