e2e3
a7a6
f1a6
a8a6
f2f4
f7f5
e1e2
d7d6
g2g3
b8c6
h2h3
a6a8
h1h2
c8d7
e2f3
c6a7
h2g2
a8b8
e3e4
d7a4
e4f5
e7e6
f5e6
c7c5
f3e4
f8e7
d1e1
g7g5
f4g5
c5c4
b1c3
d8c7
c3a4
d6d5
e4d5
e7f6
g5f6
b7b6
a4b6
c4c3
d2c3
h7h5
a2a3
h8h6
c1h6
b8b6
h6d2
a7c6
a1c1
b6b7
b2b4
c6e7
f6e7
c7c4
d5c4
g8f6
e1f1
b7e7
f1f6
e7d7
e6d7
e8d7
c1f1
d7c7
f6g5
c7c8
g5h5
c8b8
g1e2
b8a8
c4b5
a8b8
b5a6
b8a8
h5f7
a8b8
f7g7
b8c8
e2c1
c8d8
c1b3
d8e8
g7d4
e8e7
d4f4
e7e8
c3c4
e8d8
f4h4
d8e8
b3d4
e8d7
f1d1
d7c7
h4f6
c7c8
d1c1
c8b8
f6h8
b8c7
g3g4
c7d7
g2h2
d7c7
c1g1
c7d7
g4g5
d7e7
a3a4
e7d7
d2c1
d7c7
c1b2
c7d7
h8h4
d7e8
d4c6
e8f8
b2c1
f8e8
h4h7
e8f8
g1g3
f8e8
g3a3
e8f8
c1e3
f8e8
c6d8
e8f8
b4b5
f8e8
h7a7
e8f8
a7b8
f8g8
d8e6
g8h7
c2c3
h7g6
b8e8
g6h7
e3b6
