b1c3
f7f5
g1f3
f5f4
d2d3
g8f6
c1f4
g7g5
f4g5
b8a6
f3e5
f6e4
c3e4
d7d5
e4d2
h7h5
c2c3
a6b4
c3b4
e7e6
g5d8
c7c6
e5g6
e8d8
g6h8
c6c5
b4b5
f8h6
h8f7
d8d7
f7h6
c5c4
d3c4
d7e8
e2e3
e8d8
d1h5
c8d7
c4d5
d7c6
b5c6
d8c7
c6b7
a8c8
b7c8q
c7b6
d5e6
a7a5
h6f5
b6a7
f1d3
a5a4
a1c1
a7b6
d2e4
b6a5
f5d4
a5b4
c1c3
a4a3
c3b3
b4a4
b3a3
a4b4
a3c3
b4a4
e1e2
a4b4
h1g1
b4a4
g1h1
a4b4
h1g1
b4a4
g1h1
a4b4
