e2e4
c7c6
d2d4
d7d5
b1c3
d5e4
c3e4
g8f6
e4f6
e7f6
g1f3
f8d6
f1c4
c8f5
e1g1
b8d7
c1e3
d7b6
c4d3
f5d3
d1d3
b6d5
a1e1
e8g8
c2c4
d5e3
e1e3
d6f4
e3e4
d8c7
f1e1
a8d8
d4d5
c6d5
c4d5
f4h6
d3b5
d8d6
e4e7
d6b6
b5e8
c7e7
e8e7
b6b2
e7a3
b2b5
d5d6
b5d5
a3a7
d5b5
d6d7
b5d5
a7b7
d5d3
b7c8
g7g6
c8e8
d3d5
e8e7
h6g7
a2a3
g7h6
a3a4
h6g7
a4a5
g8h8
a5a6
h8g8
a6a7
g7h6
e7e8
d5a5
d7d8q
a5a7
d8d6
f6f5
f3g5
a7b7
g5f3
f8e8
e1e8
g8g7
d6f8
g7f6
f8d6
f6g7
d6f8
g7f6
f8h6
b7b1
f3e1
b1d1
h6h7
d1e1
e8e1
f5f4
h2h4
f6f5
h7f7
f5g4
f7g6
g4h4
g2g3
f4g3
f2g3
h4h3
g6h6
h3g4
h6g6
g4h3
g6h5
h3g3
h5g5
g3f3
g5h5
f3f4
h5e5
f4f3
e5e4
f3g3
e4e5
g3g4
e1e4
g4f3
e5f5
f3g3
f5f4
g3h3
f4f5
h3g3
f5f2
g3h3
f2f3
