b1c3
g8f6
b2b4
a7a6
d2d4
b8c6
a1b1
h7h6
c1a3
d7d6
b1a1
c8g4
d1d2
d6d5
d2f4
g7g5
f4e3
f6e4
c3a4
f8g7
a1c1
g7d4
e3b3
e4f2
e2e3
f2h1
e3d4
c6d4
b3e3
c7c5
h2h4
g5h4
g2g3
h1g3
e3f4
d8c8
f1c4
d5c4
e1d2
d4b5
g1e2
g3e2
f4e5
c8d7
d2e1
f7f6
e5b2
e2c1
b2c1
d7e6
e1f2
e6f5
f2g1
b5a3
a4c5
a3c2
c5a4
g4f3
g1f1
f5h3
f1g1
h3g2
