a2a3
e7e6
c2c3
f8d6
e2e3
g8f6
b2b4
e8g8
f1a6
b8a6
d1c2
f6d5
e3e4
d8f6
g1h3
a6b4
d2d4
b4c2
e1f1
c2a1
c3c4
f6d4
e4e5
d4d1
