b1c3
d7d5
e2e4
b7b6
c3d5
c8h3
g2h3
g7g5
f1c4
b8a6
c4a6
e7e6
a6b5
c7c6
b5c6
d8d7
d5c7
e8d8
c6d7
a7a6
c7a8
f8c5
d7c6
b6b5
d2d4
g8h6
d4c5
d8c8
d1d6
e6e5
a1b1
a6a5
b1a1
h6f5
e4f5
f7f6
a1b1
h7h6
b1a1
h8d8
d6c7
