b1a3
g8f6
d2d3
b8c6
a1b1
d7d6
c1e3
c8d7
b2b4
d7e6
b1b2
e6d7
g1f3
d7g4
a3b5
g4f3
d3d4
f3e4
e3g5
c6b4
b2b4
d8b8
c2c4
e8d7
b5a3
e4f5
g2g4
f5g4
d1b3
b8c8
b3d3
d7d8
f1g2
g4f5
d3c3
f5e4
g2h3
c8b8
e1g1
f6g8
f2f4
d8e8
c3c1
g8h6
c1d2
h8g8
d2c3
e8d8
c3e1
d8e8
e1c1
b8d8
h3e6
f7e6
c1e3
d6d5
f1f2
d8c8
e3c3
e8f7
c3a1
f7g6
a1d1
g6f5
d1f1
c7c5
f1h3
f5g6
f4f5
e4f5
h3g2
c5b4
a3b5
c8c7
g1f1
c7c4
f1e1
c4b5
f2f4
h6g4
g5e7
f8e7
g2f1
b5a5
f1g1
e7h4
e1f1
g6g5
g1h1
g5f4
h1f3
f4g5
f3b3
g8f8
f1g2
a5b6
e2e3
b6d6
b3a4
d6h2
g2f3
h2f2
