b1a3
b8c6
g1f3
c6b4
a3c4
g8f6
f3g5
f6d5
d2d3
d5f6
c4e5
f6d5
g5f7
d5c3
b2c3
b4c2
d1c2
d7d6
f7d8
d6e5
d8b7
c8b7
c2a4
e8d8
c1e3
b7d5
a1b1
h8g8
c3c4
d5e6
a4c6
e6d5
c6d5
d8c8
d5a8
c8d7
a8d5
d7c8
d5e6
c8d8
b1b8
