h2h3
g7g5
d2d4
c7c6
b2b4
f8h6
c2c3
d8a5
c3c4
f7f5
b4a5
h6g7
d4d5
g7a1
b1a3
e8d8
c1f4
e7e6
f4b8
d7d6
g2g3
a1b2
b8c7
d8e7
h3h4
b7b5
d1d3
b2a3
d3e4
g8h6
g1f3
e7d7
f3g1
d7e8
f1h3
h8f8
h3f1
a3b4
e1d1
f8h8
a2a4
e8f8
f1h3
b4c5
e4d3
b5c4
h4h5
c5f2
d5e6
c6c5
c7b6
f8e8
h3f5
d6d5
e2e4
c8d7
d3d2
d7b5
f5h7
c4c3
d2c2
f2d4
b6c7
b5e2
c2e2
h8f8
e2g4
d4e3
c7e5
h6g8
h7g6
e8d8
g4h3
d5e4
e5d6
g5g4
h3h4
g8e7
g6e8
e3d2
e8d7
d2e1
g1e2
e4e3
d6f4
c5c4
f4e3
f8f7
d7c6
a8b8
e3a7
b8c8
c6b7
d8c7
b7a8
c7d8
h1e1
f7h7
a7d4
c8c7
d4b6
h7h8
h4h2
c3c2
d1c1
d8c8
b6f2
h8h6
a8h1
c7c6
e2f4
e7g6
f4g2
g6h8
e1e3
c8d8
a5a6
d8e8
e3e1
c4c3
e1d1
e8e7
f2e3
h8f7
d1d3
c6c5
d3d1
c5d5
h2h4
e7d6
a4a5
d5d2
h4e7
d6e7
d1f1
h6g6
e3f4
e7d8
f4c7
d8c8
c7b6
d2d4
g2h4
d4a4
h1f3
a4e4
f3g4
e4d4
g4d1
d4d2
b6c5
d2f2
c5a7
f7h8
f1f2
c2d1r
c1d1
h8f7
e6e7
f7h6
f2b2
g6a6
b2b6
a6b6
g3g4
h6g4
h4g2
g4e3
d1c1
b6f6
g2f4
e3c2
f4e6
c2a1
c1d1
c8d7
e6g5
f6f8
g5f3
d7e7
a7b8
e7e8
f3g5
e8e7
g5h7
a1c2
b8e5
f8a8
e5b8
a8a6
h7f8
c2d4
b8g3
a6a8
g3b8
d4c2
h5h6
c2a3
b8e5
a8d8
d1e1
d8c8
e5d4
c8f8
d4f6
e7f7
e1d1
f8h8
f6d4
h8d8
a5a6
d8c8
d4h8
c8b8
h8g7
b8b7
g7c3
b7b2
c3d4
b2b6
d4e3
b6a6
e3d2
a6h6
d2c1
a3c4
d1e2
h6e6
e2f2
f7f8
f2g3
e6f6
c1b2
f6a6
b2c3
a6a1
g3h4
c4d2
c3a5
a1b1
h4g4
d2b3
g4h3
b1d1
h3g4
d1h1
a5b4
f8e8
b4a5
h1b1
g4g5
e8d7
a5b4
d7d8
b4c5
b1f1
c5d6
f1a1
d6c5
a1h1
c5a3
h1b1
a3b2
b3d2
b2c3
b1g1
g5h5
d2c4
c3b2
d8e8
b2a3
c4e5
a3c1
e8e7
c1e3
g1c1
h5g5
c1c7
e3d4
c7c5
g5h4
c5c4
h4h5
c4c5
d4e3
c5c8
e3f2
c8b8
f2e1
b8b3
e1c3
e5g4
c3b2
e7e6
h5g5
b3f3
b2h8
e6d6
h8c3
g4h2
c3g7
f3e3
g7f6
e3g3
g5h4
h2f1
f6h8
f1e3
h4h5
g3h3
h5g5
h3h7
h8a1
h7g7
g5h5
e3f1
h5h6
d6d7
a1b2
g7g1
b2a3
g1g8
a3b2
