b1a3
d7d5
g1h3
b8c6
a1b1
c8h3
h1g1
h3e6
f2f4
g8f6
f4f5
e6f5
c2c3
f5b1
d2d4
b1a2
b2b4
f6e4
h2h3
e7e5
e2e3
e5d4
f1b5
d8g5
c3c4
g5g3
e1f1
g3f2
