b1c3
d7d5
d2d4
c8f5
c3d5
d8d5
g1h3
f5h3
h1g1
h3e6
f2f4
d5h5
h2h3
b8c6
a1b1
h5g6
e1d2
e6a2
b1a1
c6d4
a1a2
e8c8
f4f5
d4b5
d2e3
g6g3
e3e4
g8f6
