d2d3
c7c6
d3d4
b7b6
f2f3
c8a6
e2e4
a6b7
d1d2
b7a6
f1b5
f7f5
b5c6
b6b5
g2g3
g7g6
a2a3
d8b6
c2c4
b6b7
d2f4
e8f7
f4c7
f7e6
e1f2
b7c6
f3f4
f8h6
c7c6
b8c6
g1f3
a8d8
c4b5
e6f7
f3g5
f7e8
b5c6
a6b5
c6d7
