d2d4
d7d5
g1f3
g8f6
b1c3
e7e6
c1f4
f8d6
e2e3
d6f4
e3f4
e8g8
f1e2
h7h5
e1g1
b8c6
f3e5
h5h4
d1d3
c6e7
f1e1
c7c6
h2h3
g7g6
a2a4
a7a5
a1d1
b7b6
d3f3
c8b7
f3d3
f6e8
b2b3
e8d6
e2f3
d8c7
c3e2
b6b5
e5g4
b5a4
b3a4
b7a6
d3a3
d6c4
a3c5
f8b8
e2c1
c4b2
d1d2
c7f4
d2e2
e7f5
c1b3
b2a4
g4f6
g8h8
c5c6
a6e2
f3e2
f5d4
b3d4
f4d4
e1d1
d4b4
g1f1
h8g7
f6g4
b8c8
c6d7
a4c3
d1e1
b4c5
d7b7
c8b8
b7d7
a8a7
g4e5
c3e4
e5d3
a7d7
d3c5
e4c5
e1a1
a5a4
f1e1
d7b7
e1d2
b7b1
a1a3
c5e4
d2d3
b8c8
e2f3
e4f2
d3d2
c8c4
a3a2
f7f5
d2e3
f2d1
f3d1
b1d1
c2c3
d1g1
a2b2
g1c1
b2b8
c1c2
e3d3
c4c3
d3d4
c3b3
b8b3
a4b3
g2g3
h4g3
h3h4
g7f6
h4h5
b3b2
h5g6
e6e5
d4d5
b2b1q
g6g7
b1d1
