c2c4
b7b6
f2f3
a7a5
g2g4
b8a6
d1a4
a6b8
b2b3
c7c6
h2h4
d7d6
a4b5
b8a6
b3b4
h7h6
b5a5
c8e6
b1c3
e6d7
h1h3
a8a7
c1a3
d7g4
h3h2
d8d7
a5f5
b6b5
f5d5
c6c5
h4h5
a6c7
h2h1
a7a5
f3g4
d7c6
g4g5
e7e6
e1f2
c6b7
e2e3
b7c8
d5d6
f7f6
d6f4
f6f5
f4d4
c8d7
c4b5
e8e7
c3d5
c7d5
b4c5
d5b6
a1b1
b6a8
b1c1
e7d8
d4c3
d7e8
f1d3
e8f7
g1f3
f7f6
d3f1
g7g6
c3d4
d8e7
d4e4
f6c3
c1d1
c3e5
f2g1
a8b6
f3e5
a5a4
e4a4
b6c4
h5g6
c4d6
d1a1
g8f6
h1h5
e7d8
g1h2
f6g4
h2g3
d8c8
a3b2
g4f2
a4b4
c8b8
a1e1
d6e4
g3g2
e4c5
e5c4
f5f4
e1e2
b8b7
c4a3
b7b6
b4b3
c5b7
d2d4
b6c7
b3d5
b7d6
d5c6
c7b8
g2f2
e6e5
e2e1
f4e3
f2e2
d6f7
g6f7
f8c5
c6f3
c5b4
e1c1
b4c3
e2e3
c3b4
f3f6
b4a5
f6g6
a5c7
e3f2
b8a8
g6f6
e5d4
h5h6
c7d8
c1c3
h8f8
b5b6
d8b6
c3c5
a8a7
c5c6
a7b7
h6h5
f8g8
f7g8q
b6c7
f1e2
c7e5
g8e8
e5f6
a3b5
f6g7
f2g2
g7h8
b5c3
d4c3
e8e5
h8e5
e2d3
e5c7
h5h4
c7d8
c6a6
d8c7
h4h8
c7e5
a2a3
c3c2
g5g6
e5f6
b2e5
f6h4
e5g3
h4g5
g6g7
g5h4
g2f2
h4g5
f2g2
g5h4
a6a7
b7b6
a7b7
b6c6
g3e1
h4d8
d3g6
d8f6
b7b4
f6e7
b4b5
c6d7
h8c8
c2c1q
c8c4
c1h6
a3a4
h6h1
g2g3
h1e1
g3f4
e1h4
f4f3
h4d4
g6d3
e7g5
c4c7
d7d6
b5g5
d4b2
c7c8
b2d4
g5c5
d4a4
f3e3
a4a6
c8h8
a6b5
h8a8
b5a4
d3g6
a4a2
a8a5
a2b1
e3f4
b1f5
f4g3
f5d7
a5a6
d6c5
a6a5
c5b6
a5a2
d7a4
a2c2
a4a2
c2h2
a2d5
h2c2
d5c5
c2a2
c5g1
g3h4
b6c7
g6c2
g1g6
g7g8q
g6g1
g8g4
g1c5
c2f5
c5g1
g4g7
c7d8
g7b7
g1a7
a2f2
a7a1
f2f3
a1g1
f3c3
g1a7
c3c8
