a2a4
g7g5
b1c3
g8f6
e2e3
h7h5
d1f3
h8h6
f1c4
c7c6
g1e2
c6c5
d2d3
a7a5
e3e4
d7d5
c3d5
d8d6
e2c3
f6e4
c3e4
h6e6
f3h5
b7b5
c4b5
b8c6
a1b1
f8h6
b1a1
h6g7
a1b1
e8d8
d5e3
c6e5
c1d2
d6d5
e3d5
g5g4
h5h6
e6g6
d2e3
f7f6
b1d1
a8b8
g2g3
e5c6
h6g6
c8b7
g6g7
c6e5
g7g8
