f2f4
b7b6
c2c3
a7a6
h2h3
a6a5
g2g4
e7e6
h3h4
c8b7
e2e3
b7h1
e3e4
d8h4
e1e2
h4g4
e2f2
g4d1
a2a3
d1c1
c3c4
c1b2
f2e2
b2a1
e4e5
a1b1
e2f2
f8c5
d2d4
c5d4
f2g3
b1f1
f4f5
f1g1
g3f4
d4e3
