c2c3
b8c6
c3c4
c6a5
d1a4
g8h6
a4d7
c8d7
g1f3
b7b6
e2e4
b6b5
c4b5
a5c4
f1c4
a7a5
c4f7
h6f7
g2g4
f7g5
f3g5
d8c8
g5h7
d7f5
h7f8
g7g6
f8g6
h8f8
g6f8
f5d7
f8d7
e7e6
h2h3
c8a6
b5a6
a8c8
d2d3
e8f7
f2f4
c8h8
e1g1
h8f8
d7f8
f7f6
f8e6
f6g6
e6c7
g6h6
c1e3
h6g6
f1f3
g6h7
e3d2
a5a4
d2c1
h7h6
b2b4
h6g6
a2a3
g6h6
c1b2
h6g6
g1f1
g6h7
b4b5
h7g6
f4f5
g6h7
f1f2
h7h6
b2e5
h6h7
e5c3
h7h6
f2e2
h6h7
e4e5
h7g7
c3b2
g7f7
c7d5
f7g7
f5f6
g7g8
g4g5
g8h8
d5e7
h8h7
e7f5
h7g6
f3e3
g6f5
b2d4
f5g5
d4c5
g5f5
a1a2
f5f4
d3d4
f4f5
b1d2
f5g6
c5e7
g6h5
d2e4
h5h4
e2d3
h4h5
e4g3
h5h6
e3f3
h6g6
g3h1
g6h7
a2g2
h7h6
g2e2
h6g6
f3f2
g6h5
e7c5
h5h4
c5f8
h4h5
f2f4
h5g5
e2d2
g5h5
h3h4
h5g6
f8d6
g6h7
d6e7
h7h6
a6a7
h6g6
a7a8q
g6h7
a8a4
h7g6
h4h5
g6g5
f4g4
g5h5
a4c4
h5h6
d2h2
