b1a3
a7a6
b2b3
d7d5
h2h3
d8d6
a3b5
a6b5
a1b1
b8c6
a2a4
b5a4
b3a4
a8a4
h1h2
d6h2
c1b2
h2g1
b2g7
f8g7
b1b4
a4b4
d1c1
b4f4
g2g3
g1f2
e1d1
f2f1
