g2g4
d7d5
h2h3
b8c6
g1f3
e7e5
h1g1
e5e4
g1g3
e4f3
e2e3
h7h5
g4h5
c8f5
g3f3
h8h5
b1c3
a7a6
e1e2
d5d4
e2e1
d4c3
b2c3
d8d7
f1g2
f5h3
g2h3
h5h3
f3h3
d7h3
e1e2
g8f6
e2d3
f6e4
d3e4
h3h7
e4f4
f8d6
f4f3
h7h5
f3g2
h5d1
a2a3
d1c2
g2f3
c6e5
f3f4
c2g6
d2d3
g6g4
