b1c3
g8f6
c3b1
d7d5
g2g4
c8g4
d2d3
b8c6
e2e4
g4d1
f2f4
d1c2
e4d5
d8d5
h2h4
d5h1
f4f5
h1g1
e1e2
g1h2
e2e3
f6d5
e3f3
c2d1
f1e2
d1e2
f3e4
h2h1
