e2e4
c7c5
g1f3
g8f6
e4e5
d8b6
e5f6
b6f6
d2d4
c5d4
d1d4
f6d4
f3d4
b8c6
d4b5
e8d8
c1e3
h7h5
b1c3
g7g6
e1c1
h8g8
f1c4
c6b4
c4f7
g8g7
f7b3
a8b8
e3a7
b4a2
b3a2
d7d6
a7b8
c8f5
b8a7
d8e8
a7d4
e8d8
d4g7
f8g7
b5d4
d8e8
h1e1
e8d8
a2e6
d8e8
e6f5
g6f5
d4f5
g7c3
e1e7
e8f8
b2c3
h5h4
d1d6
h4h3
d6d8
