a2a4
b8c6
h2h3
g8f6
c2c4
e7e5
h3h4
d7d5
g1h3
d5c4
b2b4
f8b4
b1c3
c8h3
a1b1
h3f5
d1c2
f5c2
c3d5
c2b1
d5f4
e5f4
h1h2
f6e4
a4a5
b4d2
c1d2
d8d2
