h2h4
g8f6
h1h2
b8c6
g2g3
e7e6
d2d4
f8e7
g1h3
h7h6
h2g2
e8g8
d1d2
d7d6
a2a4
c6d4
d2d4
e6e5
c2c3
e5d4
c1g5
c8h3
g5f6
e7f6
g3g4
f6h4
e2e4
d4e3
c3c4
f8e8
g2g3
e3f2
e1f2
d8f6
f2g1
f6f1
g1h2
e8e2
g3g2
f1g2
