g2g3
d7d6
d2d3
f7f5
d1d2
g8f6
g1h3
a7a5
d2g5
f6d7
d3d4
c7c6
g5f4
d7f6
e2e4
f5e4
c2c4
c8h3
f4g5
h3f1
a2a3
f1c4
c1e3
a8a7
g5h4
c4d5
h4g4
f6g4
e3c1
g4f2
h1g1
f2d1
g1g2
d1b2
g2c2
e7e5
c2e2
e5d4
e2f2
a7a8
c1h6
g7h6
f2f6
d8f6
h2h3
d5g8
e1e2
f6d8
g3g4
b8d7
a1a2
g8a2
e2f2
a2b1
a3a4
b2a4
h3h4
d8h4
f2e2
h4g4
e2f2
f8e7
f2f1
d6d5
f1e1
a4b6
e1f1
g4g5
f1f2
d7b8
f2f1
b6c8
f1e1
g5g2
e1d1
b8a6
d1e1
e7b4
e1d1
d4d3
d1c1
g2g6
c1d1
a6c5
d1c1
g6e6
c1d1
e8f8
d1c1
c5a4
c1d1
c8d6
d1c1
d6c4
c1d1
c4d6
d1c1
d6f5
c1d1
a8e8
d1c1
f5e7
c1d1
c6c5
d1c1
a4c3
c1d2
e6b6
d2e3
c5c4
e3f4
b6c5
f4g4
e7c8
g4h4
b4a3
h4g4
f8g8
g4g3
c8e7
g3h4
e7f5
h4g4
b7b6
g4f5
a3b2
f5f6
c5e7
f6f5
b1c2
f5f4
c3b5
f4f5
e7f6
f5g4
c2a4
g4g3
g8f7
g3h3
b2e5
h3g4
e8c8
g4h5
b5d6
h5g4
f6e6
g4h4
f7f6
h4h5
e6g4
h5h6
h8g8
h6h7
g4g7
