g2g4
d7d5
g4g5
b8c6
d2d3
e7e5
f1h3
c8h3
f2f3
h3g2
b2b3
g2h1
e1f1
d8d7
e2e3
e8c8
e3e4
d5e4
b1a3
d7f5
f3f4
e4d3
c2d3
e5f4
d1g4
f5g4
d3d4
d8e8
g1f3
g4g2
