g1f3
a7a6
b1c3
a6a5
a1b1
a5a4
b1a1
a4a3
b2b3
b7b6
d2d4
b6b5
c3b5
c7c6
b5c3
d7d5
c1f4
c6c5
d4c5
d5d4
d1d4
e7e6
d4d8
e8d8
c3e4
e6e5
a1d1
b8d7
f3e5
f7f6
e5f7
d8e7
f7h8
e7e8
e4d6
f8d6
c5d6
f6f5
d1d5
g7g6
d5d3
g6g5
d3e3
d7e5
e3e5
g8e7
e5e7
e8f8
f4g5
f5f4
g5h6
f8g8
e7e8
