g1f3
f7f6
e2e3
d7d6
f1b5
c8d7
f3d4
d7b5
d1h5
e8d7
h5b5
b8c6
b5b7
c6a5
b7b5
c7c6
b5f5
d7e8
d4e6
g8h6
f5h5
g7g6
h5d1
d8c8
e6f8
e8f8
d1e2
h6g4
b1c3
d6d5
e2d3
a5c4
e3e4
c8e6
d3d4
d5e4
h2h3
g4h6
d4c5
h6f5
e1g1
f8e8
f1e1
e8d7
e1e4
e6f7
e4c4
f7e6
c3e4
d7c8
c5c6
e6c6
c4c6
c8b7
c6c3
f5d4
e4c5
b7b6
c5d7
b6b7
c3c4
d4e2
g1f1
e2c1
a1c1
a8c8
d7c5
b7a8
c4c3
c8b8
c5d3
e7e6
c3a3
e6e5
a3a4
b8b6
a4b4
b6b4
d3b4
h8b8
c2c3
b8d8
f1e2
a8b7
b4c2
b7b6
c1e1
d8c8
e2d1
c8a8
e1e4
a8c8
e4h4
c8c7
c2e3
c7d7
h4b4
b6a5
b4c4
a5b5
c4e4
b5a5
e4b4
a5a6
b4b8
d7b7
b8b7
a6b7
e3g4
f6f5
g4e5
g6g5
e5f7
g5g4
f7d6
b7a6
d6f5
g4h3
g2h3
a6b6
f5g7
b6a5
g7e8
a5b6
e8f6
h7h6
f6g8
h6h5
h3h4
b6a5
f2f4
a5b6
f4f5
b6a5
f5f6
a5b6
f6f7
b6a5
f7f8q
a5b6
g8f6
b6a5
f8b8
a5a6
c3c4
a6a5
b8b5
