a2a3
b8c6
b2b3
g8f6
c2c3
c6e5
d2d3
f6d5
e2e3
d7d6
f2f3
c8e6
g2g3
a8c8
h2h3
d8d7
a3a4
d5f6
b3b4
b7b5
c3c4
c8b8
d3d4
e5g6
e3e4
b5c4
f3f4
f6e4
g3g4
d7c6
h3h4
e4g5
a4a5
c6h1
b4b5
h1g1
f4g5
