e2e4
e7e5
d1g4
b8c6
f1b5
g8f6
g4f5
g7g6
f5g5
f6e4
g5e3
f7f5
b5c6
f8c5
c6d7
d8d7
e3e2
e4f2
e2e5
d7e6
e5e6
c8e6
b2b4
c5b6
c2c4
e6c4
b1a3
c4d3
c1b2
e8c8
b2h8
d8e8
h8e5
e8e5
g1e2
e5e2
e1f1
e2e8
f1g1
f2e4
