h2h4
b8c6
b1a3
g8f6
b2b3
d7d6
f2f3
f6d7
a1b1
f7f6
h4h5
a8b8
a3b5
e8f7
c2c4
f7g8
e2e4
d7c5
b5d4
c6d4
f1e2
c8d7
b3b4
d7a4
f3f4
a4d1
g2g3
d1c2
e4e5
c2b1
e2g4
c5d3
e1f1
d3c1
g4d7
d8d7
h1h4
d6e5
f4f5
d7f5
h4f4
e5f4
g3f4
f5f4
f1e1
d4c2
e1d1
f4f1
