g2g3
e7e5
g1h3
g8f6
h3f4
e5f4
d2d4
f4g3
c1h6
g3f2
e1f2
g7h6
f2g1
f8g7
f1h3
d7d5
d1d2
c8h3
c2c4
f6e4
b2b4
e4d2
b1a3
g7d4
e2e3
d4e3
