b2b3
e7e6
h2h3
f8d6
e2e3
d6g3
e3e4
g3h4
b1a3
g8f6
d1f3
d8e7
f3e2
e7d8
c2c3
e6e5
g2g4
e8e7
e2b5
e7e8
a3b1
d8e7
b5b7
h8g8
b7b5
h7h5
a2a3
f6g4
b5d5
c7c6
g1e2
a7a5
d5d6
g4f6
e1d1
h4g3
d6d7
f6d7
d1e1
e7d6
e2d4
d7f8
f1b5
d6e7
b5c4
f8e6
d4c2
g3f2
e1f1
e6f8
c4d5
c8a6
f1g2
f2a7
a1a2
a7e3
h1e1
e3d4
e1d1
e7b4
a3a4
d4f2
b1a3
f2g1
a2b2
g7g6
d5f7
e8f7
c2a1
f8d7
d1e1
b4d4
b2a2
f7g7
e1d1
g8e8
c3c4
e8h8
d1e1
h8c8
a2b2
d4e4
g2f1
c8g8
a3c2
g1b6
c2a3
g8c8
e1e3
g7h8
e3e4
b6d4
b2c2
c8f8
f1g2
d4a7
g2h1
h8h7
e4e1
f8f3
e1e5
a6b5
e5e2
f3f7
h1h2
f7f5
a4b5
a7b6
e2g2
d7c5
c1b2
c5e6
g2g3
b6a7
g3g1
a7c5
h2h1
f5f3
a3b1
e6c7
b5c6
c7d5
c6c7
f3f6
g1g6
c5g1
b3b4
f6b6
c2c1
g1e3
g6d6
b6c6
c1c2
c6b6
a1b3
e3d2
b2f6
a5b4
f6h4
d5e7
c2c3
h7g7
d6d7
a8a3
h4g3
b6c6
c7b8q
d2g5
c3c2
g5d2
d7d4
e7g6
g3f4
g6e5
d4d8
e5c4
b3c1
c6d6
c2c4
d6f6
b8b5
h5h4
c4c6
f6d6
c1d3
d2c1
h1g1
a3a4
b5b6
d6h6
d8e8
c1b2
c6c7
