d2d3
e7e5
c1h6
g8h6
c2c3
h6f5
b1d2
d7d5
g2g4
f5d6
d2c4
d5c4
h2h3
d8f6
f1g2
c8e6
d1c2
f8e7
g2d5
e6d5
a2a4
d5h1
g4g5
f6g5
e2e3
g5g1
e1e2
g1a1
f2f3
c4d3
c2d3
a1b2
e2f1
h1f3
d3c4
d6c4
h3h4
b2e2
f1g1
e2g2
