f2f4
d7d5
h2h4
g8f6
d2d4
f6e4
a2a3
e4g3
g1f3
g3h1
b2b3
h1g3
c1d2
b8c6
b1c3
c8g4
a1a2
e7e6
f3e5
d8h4
d1c1
g3e2
g2g3
h4g3
e1d1
e2c3
