g1h3
d7d5
h3g5
e7e5
g5f3
f8d6
b1c3
g8f6
c3b5
c8g4
c2c3
b8c6
b5d6
c7d6
e2e3
e5e4
h2h3
g4f3
g2f3
e8g8
h1g1
e4f3
d1f3
c6e5
f3g2
g7g6
f2f4
e5c6
f4f5
f6e4
d2d3
d8h4
e1e2
h4h5
g2f3
e4c3
b2c3
h5f3
e2f3
c6e7
f5g6
f7g6
f3e2
a8c8
c1b2
c8c5
f1g2
e7f5
b2a3
c5a5
a3b4
a5b5
a2a4
b5b6
g2d5
g8h8
a1f1
f8e8
e3e4
f5e7
d5f7
e8f8
e2d2
e7c6
b4d6
f8d8
d6c7
d8f8
c7b6
a7b6
f7d5
f8f1
g1f1
h7h5
f1b1
c6e5
b1b6
h5h4
d3d4
e5f3
d2e3
f3e1
b6g6
e1c2
e3d2
c2d4
c3d4
h8h7
g6b6
h7g7
d2e3
g7f8
b6b7
f8e8
b7h7
e8d8
e4e5
d8c8
h7h4
c8c7
a4a5
c7b8
h4h7
b8c8
a5a6
c8b8
a6a7
b8c8
a7a8q
