c2c4
g7g6
a2a4
e7e6
d2d3
f8d6
h2h3
d8h4
d3d4
h7h5
a4a5
d6h2
a1a3
h4f6
a3a1
c7c6
e2e4
g8h6
c1d2
f6e7
c4c5
b8a6
g2g4
h2g1
d1f3
d7d6
b1c3
g6g5
c3b5
h8g8
c5d6
e6e5
b5c7
e8f8
h1g1
c8d7
g1g3
e7e6
f3d3
e6d6
c7a8
d6e6
d4d5
e6g4
f2f3
g8g6
d5d6
g4e6
e1e2
e6d6
e2f2
d6f6
a1a4
f8g7
a4c4
d7e6
d2c1
g7g8
b2b4
h6g4
