f2f4
b8c6
e2e3
g8f6
b2b3
e7e6
e3e4
f6e4
g1f3
f8d6
d1e2
d8f6
a2a4
f6a1
g2g3
a1b1
f1h3
b1c1
e2d1
c1d1
e1d1
e4f2
d1e1
f2h3
f4f5
e6f5
h1f1
f5f4
g3g4
d6e7
c2c4
d7d6
f3g1
e7h4
f1f2
h4f2
e1d1
f2g1
d1e2
c8g4
e2d3
f4f3
c4c5
f3f2
d3c4
f2f1q
d2d3
f1c1
c4d5
g4f3
