h2h3
f7f6
g2g4
g8h6
b1c3
h8g8
a1b1
g8h8
d2d3
g7g5
c1g5
f6g5
b1c1
c7c5
f2f4
g5f4
f1g2
d7d5
c3d5
f4f3
d5e7
f3g2
e7c8
g2h1q
c8a7
h1g1
e1d2
d8g5
d2c3
g1d4
c3b3
d4b4
