b2b4
a7a6
e2e3
a6a5
b4a5
b7b6
a5b6
c7b6
d1h5
g8f6
h5h7
h8h7
b1c3
b6b5
f1b5
e7e5
b5d7
d8d7
g1f3
e5e4
c3e4
g7g6
e4f6
e8d8
f6d7
g6g5
f3g5
f7f6
g5h7
f6f5
h7f8
f5f4
d7b8
f4f3
g2f3
c8h3
e1d1
h3f1
h1f1
a8b8
f1e1
b8b1
a1b1
d8e7
f8d7
e7d7
b1b2
d7c6
f3f4
c6d5
d1e2
d5c6
b2b7
c6b7
e1f1
b7c6
f4f5
c6d6
f1h1
d6e5
h1d1
e5f5
f2f4
f5e6
d1h1
e6d6
e2d1
d6d5
a2a4
d5c4
h1e1
c4c5
e1e2
c5b4
e2f2
b4a4
d2d4
a4b4
d4d5
b4a4
c2c4
a4b4
d1c2
b4c5
c2b3
c5b6
b3a3
b6a5
d5d6
a5b6
f2f1
b6a5
a3a2
a5a4
h2h3
a4b4
c1a3
b4c3
a3b2
c3c2
b2a3
c2d2
c4c5
d2e2
h3h4
e2f1
a2b1
f1e2
a3c1
e2d1
h4h5
d1e2
d6d7
e2d3
d7d8q
d3e2
d8g5
e2f1
g5e5
f1g1
e5f5
g1f1
f5f8
f1e1
f8b8
e1f1
b8b7
f1e1
c1d2
e1d2
b1a1
d2c1
b7a7
c1c2
c5c6
c2d2
a7b8
d2e3
b8f8
e3d2
f8h8
d2e2
h8f8
e2d1
f8g8
d1d2
a1b2
d2e3
g8a8
e3d2
b2a2
d2e3
h5h6
e3d2
a8c8
d2c1
c8e6
c1d2
a2a1
d2c3
e6g8
c3c2
g8h7
c2c1
h7c7
c1d2
c7f7
d2c2
f7h7
c2c1
h7f7
c1c2
f7d7
c2c1
d7e7
c1d1
e7f8
d1e1
f4f5
e1d1
f8d6
d1e1
d6e7
e1d1
e7e3
d1c2
e3d3
c2d3
a1a2
d3e4
a2b1
e4f5
b1c2
f5e6
c2b3
e6d6
b3a2
d6c6
a2b1
c6c5
b1a2
c5b4
a2b2
b4c4
b2c1
c4d3
c1b1
d3d2
b1a1
d2c1
a1a2
c1d1
a2b2
d1e1
b2c2
e1f1
c2c1
f1e1
c1b1
e1d1
h6h7
d1d2
h7h8q
d2e2
h8c3
e2f2
c3c6
f2f1
c6h1
f1e2
h1e1
e2e1
