g2g4
b7b6
b2b3
b8c6
f1g2
h7h6
e2e3
c8a6
g2f3
a8b8
c2c4
b8c8
a2a4
h8h7
f3e4
c6e5
b3b4
a6c4
h2h3
c8b8
g1e2
g7g5
e2c3
c4a2
e4b7
d7d6
e1f1
f7f5
g4f5
b6b5
d1f3
a2f7
d2d4
f7g6
c3b5
e5g4
f1g1
g4h2
b7c6
d8d7
c6a8
d6d5
g1g2
b8b6
e3e4
e8d8
a8d5
d8c8
e4e5
d7c6
g2h2
c8b8
a1a3
b8a8
f3b3
f8g7
f5f6
a8b8
b3c3
b8a8
b5a7
b6b4
d5f7
a8b8
c3d3
b8a8
f6e7
a8b8
d3d1
b8a8
c1d2
a8b8
d2e1
b8a8
d1d3
a8b8
d3e4
b8a8
f7a2
a8a7
e1b4
g8f6
a2g8
a7a8
b1c3
f6h5
c3a2
h5g3
g8b3
c6d5
e4e3
d5d6
b4d2
g6c2
e3f4
a8b8
a4a5
b8a8
f4f7
a8b8
a5a6
g5g4
h3g4
d6b6
h2g2
b6d6
d2e1
g7h8
f7f5
b8a8
h1f1
d6a3
e5e6
a8b8
g2f3
b8a8
f2g3
h8g7
f5h5
a8b8
f1h1
b8a8
e7e8q
a8a7
h5h2
a3b3
e1c3
c2f5
d4d5
a7b6
e8a4
c7c6
g4f5
b3b2
h2h3
g7f6
a4d4
b6a6
d4e5
h7h8
d5d6
h8h7
f3e4
h7h8
h1h2
h8d8
a2b4
a6b7
h3f1
c6c5
f1g1
d8d7
e4e3
b7a8
e3f3
a8b8
e6d7
f6d8
h2h3
d8g5
d7d8q
b8a7
g3g4
g5f6
f3e3
b2g2
d8g8
a7b7
g8c8
b7c8
h3h6
c8b8
e5d4
b8a8
d4d1
g2d5
c3b2
a8b8
b4d3
d5f3
e3f3
b8a8
d3e5
f6e5
g1d4
a8b8
d1a4
c5d4
h6h1
e5h2
f3f2
h2e5
f2f3
b8c8
g4g5
c8b8
a4d1
b8a8
b2d4
a8b7
f3g2
e5d6
d4h8
d6c7
h1e1
b7a8
e1h1
a8b7
d1g1
c7b8
g1f1
b8e5
f1a6
b7b8
g5g6
b8c7
a6e2
e5a1
e2a2
c7b8
h8b2
b8b7
h1h2
b7c8
a2d5
c8b8
g2f1
b8a7
d5a5
a7b7
b2e5
b7c6
e5b8
c6d7
b8e5
d7c8
h2h8
c8b7
a5a4
a1c3
a4h4
b7a6
f1g2
c3e5
g2g1
a6b6
g1f2
b6b5
f2e2
b5b6
h4f4
e5d6
h8h6
b6a7
f4c1
a7b7
c1g5
b7a8
g5h4
d6b8
h6h7
b8f4
h4g3
f4g3
e2d2
g3c7
h7h6
c7a5
d2d1
a8a7
f5f6
a5c7
d1e1
a7a8
h6h4
c7h2
h4h2
a8b8
e1d2
b8a7
d2c3
a7a8
h2e2
a8b8
e2e5
b8a8
e5b5
a8a7
b5f5
a7b7
f5f2
b7b8
c3b4
b8c7
b4b3
c7b8
f2c2
b8a8
c2c7
a8b8
g6g7
b8a8
c7c8
a8a7
b3c4
a7b6
c8c7
b6c7
g7g8q
c7b6
g8d8
b6b7
c4d3
b7a7
d8e7
a7a8
f6f7
a8b8
f7f8q
