h2h4
g8f6
c2c3
f6e4
d1b3
b8c6
b3b7
c8b7
g2g4
c6a5
d2d4
e4c5
d4c5
b7h1
b1a3
a8b8
a3b5
b8b5
a2a4
b5b8
e1d1
e7e6
g1h3
a5b3
f2f4
h7h5
g4h5
d8f6
e2e3
h1f3
f1e2
f3e2
d1e2
e8d8
e2f3
b3a1
f3g3
a1b3
g3g2
f6f5
g2h2
f5c2
h2g3
b3c5
h5h6
h8h6
h4h5
c5e4
g3f3
f8e7
f4f5
d8c8
f5e6
h6f6
f3g4
c2e2
g4h4
f6f4
