b1a3
e7e6
a3b5
a7a6
b5c7
d8c7
g1f3
g8f6
f3g5
b8c6
g5f3
f8d6
g2g3
e8g8
f1g2
b7b6
e1g1
c8b7
f3g5
h7h6
g5e4
f6e4
g2e4
d6e5
e4c6
c7c6
f2f3
a8c8
c2c3
e5d6
d1e1
f7f5
d2d3
e6e5
c1e3
f5f4
g3f4
e5f4
e3d4
f8e8
e1f2
c6b5
f1b1
d6c7
g1f1
d7d6
f2g1
g7g5
g1f2
a6a5
f1g1
d6d5
f2f1
a5a4
f1h3
b5c6
g1f2
c8d8
h3f1
c6e6
f1e1
h6h5
f2f1
g5g4
e1f2
g4g3
f2g2
h5h4
b1e1
h4h3
g2g1
g3g2
g1g2
h3g2
f1g2
e6e7
g2f2
e7h4
f2g2
g8f7
d4g1
e8g8
g2h1
h4g5
g1b6
g5g2
