g1f3
d7d5
e2e3
e8d7
f1d3
g7g6
b1c3
d7d6
f3g5
d6d7
g5f7
d8e8
f7h8
d7d6
c3b5
d6d7
d1f3
d7c6
b5c3
c8h3
d3b5
c6b6
b5e8
h3g2
c3d5
b6c5
d2d4
c5d6
h8f7
d6e6
d5c7
