g2g3
a7a6
g1f3
a6a5
f3g5
a5a4
e2e4
a4a3
f1a6
a3b2
a6b7
b2a1q
b7a6
c7c6
g5e6
c6c5
d1g4
c5c4
g4f5
c4c3
e6c7
