g1f3
e7e5
g2g3
c7c5
d2d4
g7g5
b2b3
b7b5
d4c5
f7f5
g3g4
g8f6
h2h4
h8g8
c1a3
b8a6
f3g5
a6b4
a3b4
g8h8
g5f3
f6d5
f3d4
f8d6
d4e6
f5g4
b4a5
d5f6
b1c3
d6c7
a2a3
g4g3
a3a4
f6d5
e6g7
e8e7
c3e4
c7d6
d1d3
h7h6
a1d1
d5b6
f2g3
d6b8
d1a1
b5a4
e4d6
c8b7
d3f5
a7a6
b3a4
b7d5
a1a3
d5g8
a5c3
g8d5
h1g1
d8e8
c3d4
b8c7
e2e3
a8a7
f5f4
d5a2
f4g4
e8d8
g4f5
a7a8
g1h1
d8b8
f5f4
b6a4
f4f2
b8b4
f2d2
h8e8
f1b5
a4b6
a3a2
e7f8
a2a4
f8g8
d4c3
e5e4
g7e6
a6b5
c5c6
d7c6
e1e2
a8a5
c3b2
b4c5
a4c4
e8f8
h1h2
f8f4
g3g4
f4f1
d2d5
a5a6
e6c7
c6d5
c7a6
f1f3
d6b5
f3f7
b5d6
b6a8
e2d1
c5a5
h2g2
a5c5
d6e4
c5c7
a6b8
d5c4
e4c3
c7a7
g2f2
a7b7
b8a6
b7b6
a6b4
g8f8
b2a1
b6e3
f2f5
f8g8
f5b5
e3f3
d1c1
f3f4
c1b2
f4g5
c3d5
g5e7
d5c7
e7g5
h4g5
g8f8
b5c5
f7h7
b2b1
h7f7
b1b2
f7f4
c5a5
h6h5
b4a6
f8f7
c7e6
f4e4
a6c5
h5g4
c5b3
f7g6
e6d4
e4e1
d4f3
c4b3
a5a4
e1f1
a4a6
g6f7
b2c3
f7g7
a6e6
f1e1
c3b3
g7g8
f3h2
g4g3
e6e3
e1e3
b3a4
e3e8
a1c3
g3h2
c3g7
e8e4
a4a3
e4e1
a3b3
a8c7
g7f6
c7a6
b3a2
g8h7
c2c3
e1b1
f6e7
a6c7
e7a3
b1b7
c3c4
b7b5
a3c5
h7h8
a2a1
h8h7
c5d6
b5g5
a1a2
c7a6
a2b3
h7g8
d6b4
a6b8
b4d6
g5c5
d6c7
g8h7
c7b8
h7h6
b3c3
h6h5
b8a7
c5b5
c3c2
b5b2
c2b2
h5g6
b2b1
g6f6
a7e3
h2h1q
