g2g3
g8f6
g3g4
f6g4
h2h3
g4e5
b1a3
b8c6
h1h2
e7e6
f2f4
f8a3
d2d4
a3b4
c2c3
b4e7
b2b4
e7h4
h2f2
h4f2
e1f2
e5g6
c1b2
d8h4
f2f3
g6f4
d1b1
f4d5
b4b5
h4f4
f3g2
d5e3
g2h1
c6e7
f1g2
e7f5
b1e4
f5g3
h1h2
g3e4
h2h1
e4f2
