e2e4
d7d5
e4d5
d8d5
b1c3
d5e6
f1e2
e6g6
c3d5
g6d6
e2c4
e7e6
d5e3
f7f6
d1h5
g7g6
h5b5
b8c6
g1f3
a7a6
b5b3
b7b5
c4d3
c6a5
b3c3
b5b4
c3d4
d6d4
f3d4
c7c5
d4f3
c8b7
e3c4
a5c4
d3c4
e6e5
e1g1
e8c8
d2d3
c8b8
a2a3
a6a5
a3b4
a5b4
c1e3
g6g5
f3d2
d8c8
d2e4
f8e7
a1a5
b7e4
d3e4
g8h6
a5b5
b8c7
e3c5
e7c5
b5c5
c7d6
c5c8
h8c8
c4d3
c8a8
d3c4
d6e7
f1b1
a8c8
c4d3
c8a8
d3b5
e7f8
b5c4
a8d8
c4d5
h6f5
b1a1
f5e7
d5e6
e7c6
e6d5
c6e7
d5c4
f6f5
e4f5
e7f5
c4d3
f5d4
d3h7
b4b3
c2c3
d4c2
a1c1
d8d2
h7f5
f8e7
c1f1
d2d8
f1c1
d8d2
g1f1
e7f6
f5g4
e5e4
f1g1
e4e3
f2e3
c2e3
g4f3
g5g4
f3e4
d2b2
c1e1
e3c2
e1f1
f6e5
e4c6
b2a2
c3c4
b3b2
c6f3
a2a1
f3e2
a1f1
e2f1
b2b1q
g1f2
b1e1
f2g1
c2e3
g2g3
e1f1
