a2a3
e7e5
b1c3
d7d5
c3d5
d8d5
a1a2
d5a2
a3a4
b8c6
a4a5
a2a5
h2h3
g8f6
b2b4
f8b4
h1h2
c8e6
e2e4
f6e4
d1h5
b4d2
c1d2
a5d2
