f2f3
e7e5
g1h3
g8f6
h3f4
e5f4
h2h4
f8d6
h1h2
e8g8
b1c3
b8c6
a2a4
f8e8
g2g3
f4g3
h2g2
c6d4
b2b4
d4f3
