e2e3
b8c6
b1c3
c6b4
f1c4
e7e6
g1f3
d8f6
c3e4
f6h6
f3e5
f7f6
e5f7
e8f7
c2c3
d7d5
c3b4
h6g6
e4g3
d5c4
d1f3
c8d7
f3b7
f8d6
b7a8
d7c6
a8c6
g8e7
c6c4
e7f5
g3f5
g6f5
c4d4
f5d5
d4d5
e6d5
b4b5
h8b8
e1e2
b8b5
e2f3
b5c5
a1b1
f7e6
b1a1
c5c6
a1b1
d6e5
b1a1
c6c2
a1b1
f6f5
f3e2
e6f6
e2d1
c2c6
d1e2
c6c2
e2d1
c2c6
d1e2
c6c2
