d2d3
d7d6
c1d2
b8d7
a2a3
a7a6
d2e3
e7e5
d3d4
b7b6
d4e5
d6e5
d1d7
c8d7
e3b6
g7g5
b6c7
h7h5
c7e5
d8c8
e5h8
a8a7
g1h3
g8e7
h3g5
c8b8
g5f7
b8b5
f7d6
e8d8
d6b5
e7d5
b5a7
d5e3
f2e3
f8d6
a7b5
d7e6
b5d6
e6a2
a1a2
d8e7
d6f5
e7d7
h2h4
d7e8
f5d6
e8d8
g2g4
d8e7
g4h5
e7d7
h1h3
d7d8
h8c3
a6a5
c3a5
d8d7
b1d2
d7d6
h3g3
d6d5
a5c3
d5d6
e1d1
d6d7
c3b4
d7e8
c2c3
e8f7
b4c5
f7e8
d1e1
e8d8
d2e4
d8e8
e1d1
e8d8
g3g8
d8d7
c3c4
d7e6
e4f2
e6d7
f2h3
d7e6
e3e4
e6e5
h5h6
e5e4
g8e8
e4f5
h3f2
f5f4
e2e3
f4f3
f2h3
f3g3
e8e5
g3g4
c5d4
g4h4
e5d5
h4g4
d1e2
g4h4
d4a7
h4g4
a2a1
g4h4
d5d2
h4h5
a1b1
h5g6
d2d7
g6f6
h3g5
f6g5
d7f7
g5g6
b2b3
g6f7
f1h3
f7e7
h3g4
e7f8
a7b8
f8f7
b1f1
f7g8
f1d1
g8h8
a3a4
h8g8
b8g3
g8h7
g4d7
h7h6
d1d6
h6h5
g3f4
h5h4
d6f6
h4h5
f6e6
h5h4
e6e8
h4h5
f4h6
h5h4
e2f3
h4h5
e8e5
h5h6
e5a5
h6h7
a5b5
h7g7
b5b7
g7h7
d7f5
h7h6
b3b4
h6h5
f5d7
h5g5
f3e4
g5f6
c4c5
f6g7
d7c6
g7h6
e4d5
h6g6
b7b8
g6h7
d5e6
h7g7
b8a8
g7g6
c6d5
g6h7
e6e5
h7h6
e5d6
h6g6
a8d8
g6g5
c5c6
g5f6
d5e4
f6g7
a4a5
g7h6
b4b5
h6h5
d8a8
h5h6
d6c5
h6h5
c5b6
h5h4
b6c7
h4g4
e4g6
g4g3
a8d8
g3g4
e3e4
g4g5
d8d6
g5h4
d6d8
h4h3
d8g8
h3h4
c7d8
h4g4
g6f5
g4h4
f5h3
h4h3
g8g5
h3h2
d8e7
h2h1
g5g8
h1h2
e7e6
h2h1
g8g1
h1g1
e6f7
g1g2
f7g6
g2g3
g6h5
g3h2
c6c7
h2g2
c7c8q
g2g3
c8d7
g3g2
d7a7
g2h2
a7c7
h2h1
c7c4
h1g1
h5g6
g1g2
c4a4
g2f2
a4c4
f2e3
a5a6
e3f2
g6h7
f2f3
c4e2
f3f4
h7g7
f4e5
e2d3
e5e6
d3g3
e6e7
g3g1
e7d7
g1c1
d7d6
g7h8
d6e7
c1d1
e7e8
d1e1
e8f8
e1g1
f8e8
g1h2
e8f8
e4e5
f8f7
h2g2
f7e8
b5b6
e8f8
g2g6
f8e7
g6e8
e7e8
a6a7
e8f8
a7a8q
f8f7
a8a7
f7g6
a7b8
g6f7
e5e6
f7e7
b8c8
e7f6
c8d7
f6g5
h8g7
g5h5
d7f7
h5h4
g7h7
h4g5
h7h8
g5g4
f7f2
g4h5
h8g7
h5g5
f2b2
g5f5
b2c2
f5e6
c2h2
e6e7
h2e5
e7d7
e5c5
d7d8
g7f6
d8e8
c5h5
e8f8
h5h1
f8g8
f6e5
g8g7
h1h8
g7g6
b6b7
g6g5
b7b8q
g5g4
h8h2
g4g5
e5d4
g5g4
b8b7
g4g5
b7e4
g5f6
d4e3
f6f7
h2e2
f7f8
e4g6
f8e7
g6e6
e7e6
e2b5
e6d6
e3f4
d6e7
b5d7
e7f8
d7c7
f8g8
c7f7
g8h8
f7f6
h8g8
f4g5
g8h7
f6h6
h7g8
h6h8
g8h8
