a2a3
h7h5
a3a4
a7a6
a4a5
c7c5
b2b3
h8h6
b3b4
g7g6
b4b5
a6b5
a5a6
a8a6
c2c3
a6b6
c3c4
h6h8
c4b5
b6d6
b5b6
f7f6
d2d3
d6d4
e2e3
h8h6
e3e4
d7d5
e4e5
h6h8
e5e6
d4h4
d3d4
h4h2
d4c5
d5d4
c5c6
h2h1
c6c7
c8e6
c7c8q
e6h3
c8c7
f8g7
c7c6
b7c6
b6b7
d8d5
f2f3
h3f5
f3f4
f5b1
f4f5
d5g2
f5g6
d4d3
a1a2
h5h4
a2a1
h4h3
a1a2
b8d7
b7b8q
d7b8
a2a1
g2g3
e1d2
g3g5
d2e1
h8h7
g6h7
h1g1
h7h8q
d3d2
c1d2
h3h2
h8h7
g5h5
h7h6
h5f7
h6h5
g7h6
h5h4
f6f5
h4h3
b8d7
h3h2
d7e5
d2c1
e5d7
h2h1
c6c5
a1a2
f7f8
a2a1
h6d2
c1d2
f8g7
d2c1
g8h6
a1a2
g7g4
a2a1
b1d3
a1a2
d3e2
a2a1
d7e5
a1a2
f5f4
a2a1
g4h3
a1a2
f4f3
a2a1
e2d3
a1a2
e5f7
a2a1
d3a6
a1a2
h3h4
a2f2
h4h2
f2f3
f7e5
f3f2
g1g7
f2f3
h2g3
f3f2
e5g4
c1d2
g3c3
d2c3
g4e5
c3d2
e5d3
e1e2
a6c4
d2e1
e7e6
e2e3
g7g2
e3e2
h6g4
e2d2
g4h2
d2e2
g2g5
e2e3
e8d8
e3e2
g5g8
e2e3
c4a6
e3e2
g8g3
e2d2
a6c4
d2e2
h2g4
e2d2
c4a2
d2e2
g3h3
e2d2
d3c1
d2c2
d8e8
c2c1
h3g3
f2f3
g4h6
f3f2
g3b3
f2f3
b3a3
f3f2
h6g4
f2f3
g4h2
f3f2
a3a5
f2f3
a2b3
f3f2
a5a6
f2f3
b3a2
f3f2
a6d6
f2f3
e6e5
f3f2
a2e6
f2f3
e6d5
f3f2
d6g6
f2f3
g6d6
f3f2
d5e4
f2f3
e4c2
f3f2
d6c6
f2f3
c6e6
f3f2
e6b6
f2f3
b6b1
c1c2
b1b8
f3f2
b8b7
c2c1
b7e7
f2f3
e7d7
f3f2
d7b7
f2f3
b7f7
f3f2
f7d7
f2f3
d7d5
f3f2
d5d2
f2f3
d2d3
f3f2
d3d6
f2f3
d6f6
f3f2
f6f4
f2f3
f4g4
f3f2
g4h4
f2f3
h2f3
c1c2
h4c4
c2b2
c4c2
b2b1
f3g1
b1a1
c2h2
a1b1
h2h4
b1b2
g1h3
b2b1
h4f4
b1b2
h3g1
b2b1
c5c4
b1b2
e8f8
b2b1
f4f2
b1c1
g1e2
c1c2
f2f5
c2d2
e2d4
d2c1
d4b5
c1c2
f5f1
c2c1
f8e8
c1c2
e8e7
c2c1
b5d6
c1c2
f1g1
c2c1
e5e4
c1c2
d6c8
c2c1
e7e6
c1c2
g1e1
c2c1
c8e7
c1c2
e6e5
c2c1
e5f6
c1c2
e1e2
c2c1
e2a2
c1b1
e7c6
b1c1
a2a8
c1c2
a8a7
c2c1
a7f7
c1c2
f7a7
c2c1
a7a6
c1c2
c6b8
c2c1
a6c6
c1c2
b8a6
c2c1
c6b6
c1c2
b6b2
c2c1
a6c7
c1b2
f6f5
b2b1
f5g6
b1b2
c7a6
b2b1
e4e3
b1b2
e3e2
b2b1
a6c7
b1b2
c7a6
b2b1
g6f6
b1b2
a6c5
b2b1
f6e6
b1b2
e6f7
b2b1
c4c3
b1c1
c5a6
c1c2
a6c7
c2c1
f7e7
c1c2
e7e8
c2c1
c7d5
c1c2
d5f4
c2c1
f4g2
c1c2
g2f4
c2c1
e8f8
c1c2
f4g2
c2c1
f8e8
c1c2
e2e1q
c2c1
e1e7
c1c2
e7a7
c2c1
g2e1
c1b1
a7b8
b1c1
b8b7
d1d2
c3d2
c1d1
b7f3
d1d2
f3h1
d2d1
e1g2
d1d2
h1d1
d2d1
