a2a4
e7e5
d2d4
e5e4
b1c3
d7d5
d1d2
g8f6
e2e3
f8b4
c3b5
b4d2
e1d1
d2c1
f2f3
c1e3
b5a3
e3d4
f1d3
e4d3
h2h4
d8e7
g2g4
f6g4
a1b1
g4f2
d1c1
d4e3
