g1h3
d7d5
h3g5
e7e6
g5f3
d8f6
b1c3
f6d8
e2e4
d8d7
e4d5
g7g5
f1c4
f8g7
d5e6
f7e6
f3g5
g8e7
e1g1
g7c3
c4e6
d7c6
d1h5
e7g6
f1e1
e8d8
g5f7
d8e8
e6d5
e8f8
d2c3
g6f4
c1f4
c8e6
f7h8
c6d5
f4h6
f8e7
h5d5
b8d7
d5e6
e7d8
e6e8
