b1a3
c7c6
d2d4
b7b5
e2e3
a7a5
d4d5
f7f5
d1g4
a8a7
g4e2
d8b6
a3b1
b6b7
a2a4
a7a8
d5d6
b7a7
d6e7
c6c5
e7f8r
e8f8
a4b5
a7a6
e3e4
g8e7
b5b6
d7d6
b6b7
h7h5
b7a8r
f5e4
f2f4
c8b7
a8a7
a6b6
a7a8
h5h4
a8a7
b7c8
e2a6
e7g8
c1e3
d6d5
a7d7
a5a4
d7d6
c5c4
d6e6
b6b7
a6b6
h4h3
b6c7
a4a3
c7d6
g8e7
b2a3
c8d7
g2g4
d7c6
d6c5
h8h5
c5c6
b8c6
e6d6
f8g8
d6d5
h5h8
d5d1
b7b8
d1d3
g7g5
g1f3
h8h7
e3c5
e4d3
c5d4
h7f7
d4e3
b8e5
f1h3
e5d6
f4f5
c6a5
h3f1
d6e6
b1d2
e6f6
a3a4
e7f5
g4f5
f6e6
f5f6
f7d7
f6f7
g8h7
f7f8r
e6e7
f8f7
h7g6
f7h7
c4c3
e1d1
a5c4
e3d4
e7f8
d4b6
f8f3
d1c1
d7h7
b6c5
f3h5
c5a3
h5d1
c1d1
g5g4
a3c5
g6f6
c5d4
f6f5
d1e1
f5g5
d4e3
c4e3
a4a5
e3g2
e1f2
h7h6
a5a6
h6d6
d2c4
d3d2
a6a7
d6c6
c4a5
c6f6
f2g3
f6f4
a7a8r
g2e1
a8e8
f4b4
e8e7
b4e4
e7b7
e4f4
b7b6
e1g2
a5c6
f4f2
c6d8
f2f8
d8e6
g5h5
b6b3
f8f7
b3b7
g2e3
b7e7
f7f6
e7e8
d2d1q
e8e7
d1d4
e7e8
f6g6
e8e7
d4d7
e7f7
d7b7
a1c1
e3c4
f7f6
b7a7
e6f4
h5g5
f6f5
g5f5
f1h3
c4b2
f4g2
a7c7
g2f4
c7h7
f4g2
h7h6
h3g4
f5g5
g4h3
g6a6
h3f5
a6d6
c1b1
h6h5
f5h7
g5f6
h2h4
h5e8
h7f5
e8e2
b1f1
d6d2
f1d1
f6f5
h1h3
f5g6
h3h1
e2e3
g3h2
e3e5
h2g1
e5d6
h4h5
g6h7
g2h4
h7g8
d1e1
d6a6
h5h6
a6f6
h6h7
g8h8
e1c1
f6h4
c1e1
h4h2
g1f1
d2d6
e1e4
h2g3
e4e3
g3g1
f1e2
g1a1
e3e4
b2d3
h1f1
a1d1
e2e3
d3b4
e4e5
h8h7
e5e8
d1d5
f1b1
d6d8
e8e7
h7g6
e7d7
d8h8
d7d6
d5d6
b1d1
b4c6
d1e1
c6a5
e3e4
a5b3
e1e3
g6g5
c2b3
d6d2
e4f3
g5f6
e3e4
h8f8
e4e2
d2d4
e2d2
d4d7
f3e4
f8g8
e4f4
g8g4
f4f3
f6g5
d2d6
d7b7
d6c6
g4e4
c6f6
e4f4
f3e3
f4b4
f6f8
b7b6
e3f3
b6b5
f8f5
g5g6
f5f6
g6f6
f3g2
f6f7
g2h3
b5b7
h3g3
b4h4
b3b4
b7d5
b4b5
d5f5
b5b6
f5e5
g3f2
e5e6
b6b7
e6e3
f2g2
e3e5
b7b8r
h4b4
b8b5
e5e3
g2f1
e3g5
b5b4
g5b5
f1g2
b5a4
g2f3
a4a7
b4b3
a7e3
f3g2
e3e2
g2g1
e2c2
b3c3
f7g7
c3c6
c2b1
g1f2
b1c1
f2e2
c1a1
c6f6
a1a3
f6f4
a3b2
e2e3
b2e2
e3d4
e2a2
f4f6
a2b2
d4c5
b2f2
c5d6
f2b2
d6d7
g7h7
d7c8
b2a3
c8b8
a3b4
b8a7
b4c5
a7b7
c5d6
b7a8
d6d1
a8b8
d1d7
f6f7
h7g6
f7e7
d7d2
e7h7
d2b4
h7b7
g6f6
b8a7
b4b7
a7b7
