d2d4
g8f6
c2c4
e7e6
b1c3
f8b4
g1f3
c7c5
a2a3
d8a5
c1d2
c5d4
a3b4
a5a1
d1a1
d4c3
d2c3
b8c6
a1c1
d7d5
c4d5
e6d5
c3f6
g7f6
b4b5
c6d8
c1h6
d8e6
h6f6
e8g8
f6e5
f8d8
e5g3
g8f8
e2e3
e6c5
f3d4
c8e6
d4e6
c5e6
g3h4
f8g7
f1d3
h7h6
h4e7
d8e8
e7a3
e6f4
a3c3
g7g8
e1g1
a8c8
c3d4
e8e4
d4a7
f4d3
a7b7
c8d8
b7c7
e4e8
c7c3
d3e5
f1c1
d8b8
c3c7
b8b5
c7c2
b5b2
c2b2
e5g6
b2d4
g6e7
c1c7
e8b8
d4g4
g8f8
g4d1
b8b1
d1b1
e7g6
b1f5
g6e7
f5f6
f8g8
f6e7
g8h8
e7f7
h6h5
f7g7
